bldg_id,barangay,latitude,longitude,year_built,floors,material,occupancy,vs30,event_id,magnitude,dist_km,pga_g,pgv_cms,damage_class,damage_severity
ANT-04705,Dela Paz,14.59075,121.1715,2002,6,Masonry_URM,Industrial,706,EVT-086,6.5,38.07,0.572,68.7,4,Class 4: Collapse
ANT-02485,San Luis,14.61156,121.20187,1958,3,Steel,School,529,EVT-002,5.2,86.62,0.077,9.3,0,Class 0: No Damage
ANT-03123,Mayamot,14.64839,121.21587,2009,1,Steel,Commercial,229,EVT-003,5.6,15.37,0.971,116.5,3,Class 3: Severe Damage
ANT-03689,Inarawan,14.62534,121.21412,1957,3,Concrete,Hospital,266,EVT-014,6.6,17.8,1.864,223.7,4,Class 4: Collapse
ANT-01880,San Jose,14.59117,121.13423,2019,3,Steel,School,407,EVT-019,5.0,52.44,0.136,16.4,1,Class 1: Light Damage
ANT-03794,Cupang,14.557,121.1251,2021,1,Steel,Residential,409,EVT-034,5.3,68.97,0.121,14.5,0,Class 0: No Damage
ANT-03906,Inarawan,14.61462,121.17797,1961,3,Concrete,School,603,EVT-041,5.3,16.96,0.534,64.1,3,Class 3: Severe Damage
ANT-00962,Dalig,14.55988,121.12517,2002,9,Wood,Industrial,329,EVT-029,6.8,79.01,0.365,43.7,2,Class 2: Moderate Damage
ANT-04937,Mayamot,14.63094,121.17652,1979,7,Steel,School,221,EVT-002,5.2,86.1,0.101,12.2,0,Class 0: No Damage
ANT-03602,Muntindilaw,14.58749,121.13697,1985,5,Wood,Hospital,582,EVT-036,5.9,25.56,0.589,70.7,3,Class 3: Severe Damage
ANT-03379,Mayamot,14.58023,121.16512,1964,7,Concrete,Industrial,482,EVT-098,5.5,70.46,0.132,15.8,1,Class 1: Light Damage
ANT-03230,San Isidro,14.55271,121.14488,2022,6,Masonry_URM,Hospital,370,EVT-013,5.1,57.41,0.129,15.5,1,Class 1: Light Damage
ANT-02972,San Luis,14.5618,121.20594,1993,3,Wood,Hospital,279,EVT-058,6.1,42.5,0.458,55.0,3,Class 3: Severe Damage
ANT-03009,Muntindilaw,14.60353,121.14065,1980,3,Wood,Hospital,201,EVT-083,6.3,4.57,4.226,507.2,4,Class 4: Collapse
ANT-02021,Cupang,14.61983,121.17743,2017,6,Steel,Industrial,377,EVT-069,5.1,51.59,0.155,18.5,1,Class 1: Light Damage
ANT-01880,San Jose,14.59117,121.13423,2019,3,Steel,School,407,EVT-053,7.5,16.28,3.485,418.2,4,Class 4: Collapse
ANT-01678,San Juan,14.61496,121.15189,2015,1,Steel,Commercial,750,EVT-074,7.4,65.74,0.577,69.3,2,Class 2: Moderate Damage
ANT-01929,Cupang,14.577,121.15572,2008,8,Steel,Commercial,346,EVT-093,8.3,33.91,3.443,413.2,4,Class 4: Collapse
ANT-01649,Inarawan,14.63242,121.15308,1981,7,Masonry_URM,Commercial,236,EVT-082,6.2,17.01,1.47,176.4,4,Class 4: Collapse
ANT-01076,San Roque,14.58521,121.17623,1955,2,Masonry_URM,School,751,EVT-075,5.7,26.94,0.437,52.4,4,Class 4: Collapse
ANT-03921,Muntindilaw,14.60193,121.17652,2023,1,Wood,Residential,661,EVT-009,5.9,64.09,0.186,22.4,2,Class 2: Moderate Damage
ANT-01075,San Jose,14.61776,121.18375,1950,7,Steel,School,498,EVT-098,5.5,72.84,0.125,15.0,1,Class 1: Light Damage
ANT-04492,San Jose,14.64038,121.1633,1957,8,Wood,Commercial,513,EVT-015,6.9,56.06,0.503,60.3,3,Class 3: Severe Damage
ANT-02166,San Isidro,14.56538,121.14528,1967,6,Steel,Commercial,605,EVT-012,5.2,63.16,0.113,13.5,1,Class 1: Light Damage
ANT-04192,San Juan,14.59663,121.13296,2018,3,Steel,Hospital,473,EVT-093,8.3,32.22,3.325,399.0,4,Class 4: Collapse
ANT-03053,Cupang,14.61698,121.23155,2004,1,Concrete,Hospital,720,EVT-013,5.1,67.41,0.086,10.3,0,Class 0: No Damage
ANT-01908,San Roque,14.55347,121.15857,1995,6,Wood,School,475,EVT-059,7.5,70.12,0.669,80.3,4,Class 4: Collapse
ANT-00916,Cupang,14.64018,121.12813,2018,9,Wood,Industrial,718,EVT-012,5.2,64.72,0.104,12.4,0,Class 0: No Damage
ANT-00959,San Luis,14.61563,121.22163,2013,1,Masonry_URM,Industrial,257,EVT-076,5.5,26.77,0.516,61.9,3,Class 3: Severe Damage
ANT-03770,Muntindilaw,14.61569,121.24287,2008,6,Masonry_URM,School,592,EVT-076,5.5,24.9,0.434,52.1,2,Class 2: Moderate Damage
ANT-03742,San Luis,14.55257,121.20073,1982,1,Steel,Hospital,324,EVT-077,6.8,79.13,0.346,41.5,2,Class 2: Moderate Damage
ANT-00942,San Juan,14.62666,121.22168,2013,1,Concrete,Industrial,337,EVT-080,7.4,77.12,0.596,71.6,3,Class 3: Severe Damage
ANT-01455,Inarawan,14.57858,121.21753,1964,1,Wood,Hospital,477,EVT-066,5.7,10.93,1.151,138.1,4,Class 4: Collapse
ANT-00632,Inarawan,14.5589,121.15102,1972,8,Steel,Industrial,559,EVT-018,6.4,57.21,0.323,38.7,2,Class 2: Moderate Damage
ANT-04886,Dela Paz,14.63629,121.18656,2003,2,Masonry_URM,Residential,692,EVT-033,6.2,76.36,0.186,22.3,2,Class 2: Moderate Damage
ANT-02254,Inarawan,14.61916,121.15336,1983,1,Steel,Residential,701,EVT-024,5.6,82.44,0.101,12.2,0,Class 0: No Damage
ANT-01878,Dalig,14.63631,121.16798,1996,8,Concrete,School,450,EVT-048,6.1,49.62,0.333,39.9,2,Class 2: Moderate Damage
ANT-03644,Inarawan,14.62222,121.23139,1972,9,Steel,Hospital,286,EVT-078,6.6,50.09,0.559,67.1,3,Class 3: Severe Damage
ANT-02414,Inarawan,14.5884,121.1282,1998,4,Steel,Commercial,390,EVT-098,5.5,73.53,0.133,15.9,0,Class 0: No Damage
ANT-02977,Inarawan,14.63126,121.22587,1958,6,Steel,Residential,592,EVT-008,6.9,40.93,0.77,92.4,3,Class 3: Severe Damage
ANT-02926,Dalig,14.62372,121.22582,1958,7,Concrete,Commercial,386,EVT-003,5.6,15.19,0.839,100.7,4,Class 4: Collapse
ANT-03668,San Isidro,14.62968,121.2114,2002,6,Concrete,Commercial,680,EVT-034,5.3,62.38,0.118,14.2,1,Class 1: Light Damage
ANT-04314,San Jose,14.60111,121.12793,1969,6,Masonry_URM,School,637,EVT-055,5.6,87.73,0.1,12.0,1,Class 1: Light Damage
ANT-01323,Dela Paz,14.6085,121.15925,1958,1,Steel,Residential,394,EVT-032,8.2,60.19,1.521,182.5,4,Class 4: Collapse
ANT-04021,Inarawan,14.55225,121.23379,1971,3,Concrete,Commercial,312,EVT-095,7.8,40.94,1.874,224.9,4,Class 4: Collapse
ANT-01597,Inarawan,14.5693,121.18197,1985,8,Masonry_URM,Commercial,485,EVT-096,6.3,45.32,0.414,49.6,3,Class 3: Severe Damage
ANT-01191,San Luis,14.57017,121.16358,1959,4,Steel,School,452,EVT-069,5.1,45.87,0.169,20.3,1,Class 1: Light Damage
ANT-03424,San Roque,14.55837,121.18472,2021,7,Masonry_URM,Commercial,315,EVT-081,6.0,41.79,0.442,53.0,3,Class 3: Severe Damage
ANT-03555,San Luis,14.56457,121.14866,1976,2,Masonry_URM,Industrial,359,EVT-056,6.2,18.66,1.192,143.0,4,Class 4: Collapse
ANT-01253,San Juan,14.61857,121.20252,1989,3,Masonry_URM,Residential,288,EVT-098,5.5,71.87,0.15,18.0,1,Class 1: Light Damage
ANT-02910,Dela Paz,14.59564,121.16058,1994,5,Masonry_URM,Commercial,620,EVT-001,6.8,71.32,0.325,39.0,2,Class 2: Moderate Damage
ANT-01885,Inarawan,14.62355,121.2326,1977,4,Masonry_URM,Commercial,159,EVT-002,5.2,89.98,0.106,12.7,1,Class 1: Light Damage
ANT-01937,Muntindilaw,14.60348,121.24867,1996,5,Concrete,School,245,EVT-048,6.1,40.7,0.509,61.1,3,Class 3: Severe Damage
ANT-00611,San Juan,14.5541,121.17843,1978,3,Masonry_URM,Residential,471,EVT-097,5.5,43.18,0.242,29.0,2,Class 2: Moderate Damage
ANT-01571,Mayamot,14.56724,121.15402,1986,4,Masonry_URM,Industrial,539,EVT-025,7.8,81.48,0.645,77.4,4,Class 4: Collapse
ANT-02266,San Jose,14.57242,121.1817,1974,5,Steel,Commercial,323,EVT-080,7.4,73.09,0.648,77.8,3,Class 3: Severe Damage
ANT-01133,Muntindilaw,14.63965,121.14727,1966,7,Masonry_URM,Hospital,448,EVT-047,6.7,33.84,0.832,99.9,3,Class 3: Severe Damage
ANT-03455,San Jose,14.64274,121.18071,1968,9,Masonry_URM,Residential,161,EVT-030,6.2,61.28,0.374,44.8,3,Class 3: Severe Damage
ANT-04320,San Isidro,14.57893,121.21829,2010,8,Wood,Residential,240,EVT-045,5.4,46.2,0.252,30.2,2,Class 2: Moderate Damage
ANT-03979,San Juan,14.59931,121.13928,2015,4,Wood,Commercial,686,EVT-086,6.5,41.13,0.526,63.2,3,Class 3: Severe Damage
ANT-04581,San Juan,14.6114,121.1431,2007,7,Masonry_URM,Industrial,183,EVT-057,5.1,21.07,0.535,64.2,4,Class 4: Collapse
ANT-03672,Dela Paz,14.59228,121.24929,2000,9,Steel,Commercial,673,EVT-100,5.4,84.16,0.083,10.0,0,Class 0: No Damage
ANT-02827,Bagong Nayon,14.61226,121.16076,1986,7,Steel,Industrial,524,EVT-002,5.2,83.44,0.082,9.8,0,Class 0: No Damage
ANT-03598,San Juan,14.56717,121.22727,2003,8,Steel,Hospital,576,EVT-016,7.3,46.58,0.909,109.1,3,Class 3: Severe Damage
ANT-01972,Inarawan,14.55257,121.1473,1950,1,Wood,Residential,265,EVT-068,8.3,57.36,1.947,233.6,4,Class 4: Collapse
ANT-03100,Dalig,14.55197,121.22619,2010,3,Wood,Hospital,273,EVT-037,5.6,82.72,0.135,16.2,1,Class 1: Light Damage
ANT-01278,Bagong Nayon,14.57048,121.19716,1994,4,Masonry_URM,Commercial,250,EVT-075,5.7,25.27,0.651,78.1,4,Class 4: Collapse
ANT-01612,Dalig,14.56297,121.16526,1983,2,Masonry_URM,Residential,555,EVT-022,7.6,68.87,0.668,80.1,4,Class 4: Collapse
ANT-02121,San Isidro,14.57339,121.179,1976,8,Steel,Residential,708,EVT-048,6.1,48.2,0.301,36.1,3,Class 3: Severe Damage
ANT-03957,Inarawan,14.57244,121.1929,1970,2,Steel,School,172,EVT-069,5.1,47.09,0.219,26.3,0,Class 0: No Damage
ANT-03316,San Juan,14.55626,121.17672,1979,8,Steel,Industrial,615,EVT-078,6.6,42.44,0.545,65.4,2,Class 2: Moderate Damage
ANT-01759,Muntindilaw,14.59959,121.13396,1992,3,Steel,Industrial,675,EVT-100,5.4,73.1,0.1,12.0,0,Class 0: No Damage
ANT-03734,Cupang,14.58756,121.17353,1969,5,Wood,Industrial,307,EVT-098,5.5,70.62,0.15,18.0,1,Class 1: Light Damage
ANT-02124,Bagong Nayon,14.61311,121.21115,1965,8,Concrete,Commercial,663,EVT-037,5.6,85.01,0.1,12.0,0,Class 0: No Damage
ANT-01845,San Isidro,14.6105,121.18189,1992,5,Concrete,Residential,276,EVT-042,6.2,72.85,0.258,30.9,2,Class 2: Moderate Damage
ANT-04602,Cupang,14.55904,121.18156,2013,8,Steel,Hospital,701,EVT-056,6.2,17.19,1.055,126.6,3,Class 3: Severe Damage
ANT-01198,San Isidro,14.55395,121.21652,1988,2,Steel,Residential,461,EVT-034,5.3,59.31,0.142,17.0,0,Class 0: No Damage
ANT-00685,Muntindilaw,14.64734,121.22304,2001,3,Wood,Hospital,655,EVT-088,5.5,76.19,0.11,13.2,1,Class 1: Light Damage
ANT-01613,Bagong Nayon,14.55594,121.20628,1992,7,Masonry_URM,School,290,EVT-024,5.6,75.91,0.147,17.7,1,Class 1: Light Damage
ANT-03330,Cupang,14.55894,121.13425,1993,2,Wood,Residential,677,EVT-001,6.8,75.92,0.292,35.0,2,Class 2: Moderate Damage
ANT-00593,Cupang,14.64389,121.12519,1973,7,Concrete,Industrial,649,EVT-087,5.0,78.17,0.071,8.6,0,Class 0: No Damage
ANT-01749,Cupang,14.58654,121.18566,1987,2,Concrete,Hospital,430,EVT-069,5.1,48.31,0.161,19.3,1,Class 1: Light Damage
ANT-04326,San Jose,14.56538,121.23938,2002,8,Steel,Commercial,256,EVT-076,5.5,22.4,0.624,74.9,2,Class 2: Moderate Damage
ANT-04933,San Luis,14.55376,121.23823,1981,8,Wood,School,228,EVT-035,6.1,59.64,0.335,40.3,3,Class 3: Severe Damage
ANT-02544,Mayamot,14.62937,121.14912,1960,3,Wood,Industrial,676,EVT-061,8.2,84.3,0.78,93.6,3,Class 3: Severe Damage
ANT-04763,Mayamot,14.58095,121.20539,1977,6,Steel,Industrial,473,EVT-009,5.9,61.32,0.218,26.2,2,Class 2: Moderate Damage
ANT-03196,Dalig,14.64335,121.12834,1982,5,Concrete,Industrial,681,EVT-078,6.6,52.41,0.407,48.9,3,Class 3: Severe Damage
ANT-00215,Bagong Nayon,14.57597,121.13382,2014,9,Steel,Hospital,730,EVT-055,5.6,88.31,0.095,11.4,0,Class 0: No Damage
ANT-02715,Bagong Nayon,14.63938,121.21603,2007,7,Wood,School,634,EVT-036,5.9,33.51,0.424,50.9,3,Class 3: Severe Damage
ANT-00992,Dalig,14.63065,121.16095,1974,5,Masonry_URM,Hospital,561,EVT-002,5.2,84.89,0.078,9.4,1,Class 1: Light Damage
ANT-04237,Inarawan,14.59664,121.2378,1997,2,Steel,Hospital,356,EVT-087,5.0,66.59,0.106,12.7,0,Class 0: No Damage
ANT-04118,San Roque,14.55628,121.20348,2014,9,Wood,School,758,EVT-051,7.6,94.53,0.399,47.9,2,Class 2: Moderate Damage
ANT-01851,Cupang,14.64444,121.14422,1993,5,Wood,Industrial,554,EVT-058,6.1,43.47,0.363,43.5,2,Class 2: Moderate Damage
ANT-00972,San Jose,14.60536,121.19528,1996,1,Masonry_URM,Industrial,561,EVT-073,6.3,7.64,2.217,266.0,4,Class 4: Collapse
ANT-02712,Cupang,14.56348,121.12284,1996,2,Wood,Hospital,727,EVT-087,5.0,79.38,0.068,8.1,0,Class 0: No Damage
ANT-04480,Dalig,14.58484,121.15646,1956,3,Masonry_URM,Commercial,296,EVT-064,7.4,25.81,2.266,272.0,4,Class 4: Collapse
ANT-02048,Cupang,14.5533,121.20617,1997,2,Masonry_URM,Industrial,406,EVT-063,7.4,45.69,1.067,128.1,4,Class 4: Collapse
ANT-02818,Mayamot,14.64845,121.2446,1961,6,Concrete,Industrial,755,EVT-079,6.1,31.87,0.489,58.6,3,Class 3: Severe Damage
ANT-03993,Dalig,14.64035,121.2187,1993,2,Concrete,School,710,EVT-038,5.5,86.5,0.089,10.6,0,Class 0: No Damage
ANT-01172,San Roque,14.61463,121.14435,1989,2,Steel,Industrial,356,EVT-043,7.6,69.74,0.762,91.4,3,Class 3: Severe Damage
ANT-03508,San Luis,14.62815,121.22622,1959,2,Wood,Commercial,630,EVT-034,5.3,60.84,0.125,15.0,1,Class 1: Light Damage
ANT-04481,San Isidro,14.60365,121.24272,1993,1,Steel,Industrial,617,EVT-058,6.1,36.53,0.433,51.9,2,Class 2: Moderate Damage
ANT-00730,San Luis,14.58856,121.21218,2017,6,Wood,Hospital,651,EVT-088,5.5,70.53,0.122,14.6,1,Class 1: Light Damage
ANT-04059,San Luis,14.56934,121.12438,1980,6,Concrete,Residential,646,EVT-017,7.1,72.37,0.42,50.4,3,Class 3: Severe Damage
ANT-04674,San Luis,14.61949,121.20071,1968,2,Concrete,Industrial,600,EVT-002,5.2,87.12,0.074,8.9,0,Class 0: No Damage
ANT-00230,Dalig,14.62341,121.21844,1957,1,Steel,Residential,353,EVT-020,6.4,23.0,1.145,137.4,4,Class 4: Collapse
ANT-04313,Dela Paz,14.55462,121.20731,2011,3,Masonry_URM,Hospital,297,EVT-085,7.8,52.7,1.363,163.6,4,Class 4: Collapse
ANT-01484,Mayamot,14.60227,121.14727,1953,2,Masonry_URM,School,252,EVT-013,5.1,62.75,0.129,15.5,2,Class 2: Moderate Damage
ANT-04075,Dela Paz,14.56533,121.22593,1950,9,Steel,Hospital,473,EVT-100,5.4,83.5,0.094,11.2,0,Class 0: No Damage
ANT-02165,San Juan,14.6091,121.17567,2006,9,Wood,Residential,255,EVT-014,6.6,22.31,1.507,180.8,4,Class 4: Collapse
ANT-03568,Bagong Nayon,14.55754,121.20484,1990,4,Steel,Commercial,756,EVT-076,5.5,25.54,0.393,47.1,2,Class 2: Moderate Damage
ANT-00727,Mayamot,14.60293,121.12292,2003,7,Wood,Residential,652,EVT-047,6.7,38.48,0.639,76.7,2,Class 2: Moderate Damage
ANT-01765,San Jose,14.57034,121.23988,2004,2,Concrete,Residential,714,EVT-069,5.1,48.82,0.137,16.4,1,Class 1: Light Damage
ANT-03567,Dela Paz,14.55801,121.14152,1994,1,Concrete,Hospital,333,EVT-075,5.7,24.44,0.619,74.3,3,Class 3: Severe Damage
ANT-04413,San Luis,14.62792,121.17516,2009,8,Steel,Commercial,656,EVT-021,5.9,13.99,0.993,119.2,3,Class 3: Severe Damage
ANT-02719,San Juan,14.60609,121.23307,2022,4,Wood,Residential,757,EVT-055,5.6,77.25,0.113,13.5,1,Class 1: Light Damage
ANT-02443,San Roque,14.6036,121.17476,1999,1,Wood,Industrial,697,EVT-082,6.2,20.53,0.884,106.1,4,Class 4: Collapse
ANT-03477,Muntindilaw,14.57565,121.13049,2018,6,Steel,School,197,EVT-084,5.9,51.81,0.353,42.3,1,Class 1: Light Damage
ANT-01918,Bagong Nayon,14.57875,121.15006,2007,1,Wood,Residential,588,EVT-079,6.1,33.51,0.497,59.7,3,Class 3: Severe Damage
ANT-01869,Bagong Nayon,14.61874,121.2155,1950,2,Masonry_URM,Hospital,509,EVT-084,5.9,43.11,0.333,40.0,3,Class 3: Severe Damage
ANT-03953,San Isidro,14.55468,121.1822,1973,4,Masonry_URM,Hospital,347,EVT-008,6.9,31.93,1.21,145.2,4,Class 4: Collapse
ANT-04962,San Isidro,14.56106,121.16582,2016,1,Wood,Commercial,655,EVT-086,6.5,39.77,0.556,66.7,4,Class 4: Collapse
ANT-02709,San Roque,14.58312,121.22699,1954,6,Masonry_URM,School,664,EVT-036,5.9,35.17,0.395,47.5,4,Class 4: Collapse
ANT-03579,San Isidro,14.63792,121.19095,1974,8,Steel,Commercial,346,EVT-088,5.5,73.18,0.14,16.9,1,Class 1: Light Damage
ANT-00668,San Isidro,14.57765,121.23204,1991,4,Steel,Commercial,724,EVT-038,5.5,82.17,0.094,11.3,0,Class 0: No Damage
ANT-00306,Dela Paz,14.64212,121.15861,1975,9,Wood,Residential,713,EVT-041,5.3,13.43,0.627,75.3,4,Class 4: Collapse
ANT-01856,Dalig,14.56511,121.20453,2014,2,Steel,Industrial,222,EVT-099,6.8,36.66,1.013,121.6,3,Class 3: Severe Damage
ANT-04518,San Luis,14.60053,121.17875,1966,1,Concrete,Commercial,496,EVT-059,7.5,72.84,0.628,75.4,4,Class 4: Collapse
ANT-02516,San Juan,14.58429,121.18759,2000,5,Wood,Residential,254,EVT-046,7.5,15.27,4.263,511.5,4,Class 4: Collapse
ANT-02593,Dela Paz,14.62573,121.22517,1991,9,Steel,Commercial,303,EVT-100,5.4,80.12,0.113,13.6,0,Class 0: No Damage
ANT-04160,San Roque,14.60338,121.19952,2007,2,Wood,Residential,314,EVT-023,5.1,58.35,0.142,17.0,1,Class 1: Light Damage
ANT-03025,Mayamot,14.63546,121.12891,1958,8,Masonry_URM,School,608,EVT-069,5.1,52.11,0.132,15.9,2,Class 2: Moderate Damage
ANT-04552,Dela Paz,14.61002,121.15913,1982,3,Masonry_URM,Commercial,392,EVT-056,6.2,23.21,0.93,111.7,4,Class 4: Collapse
ANT-01622,San Jose,14.62561,121.17334,2002,7,Concrete,Industrial,252,EVT-019,5.0,52.16,0.159,19.0,1,Class 1: Light Damage
ANT-04097,San Roque,14.64364,121.24187,1989,7,Concrete,Hospital,613,EVT-001,6.8,61.08,0.399,47.9,2,Class 2: Moderate Damage
ANT-01813,Bagong Nayon,14.62289,121.20017,1959,4,Masonry_URM,Residential,717,EVT-051,7.6,99.23,0.38,45.6,3,Class 3: Severe Damage
ANT-00754,Dalig,14.64835,121.24278,1998,6,Steel,School,691,EVT-043,7.6,63.94,0.699,83.9,2,Class 2: Moderate Damage
ANT-01223,Muntindilaw,14.59107,121.21952,1963,5,Steel,Industrial,184,EVT-034,5.3,60.12,0.183,22.0,1,Class 1: Light Damage
ANT-04939,Bagong Nayon,14.60764,121.16232,1954,8,Steel,Hospital,492,EVT-045,5.4,46.63,0.2,24.1,1,Class 1: Light Damage
ANT-04107,San Luis,14.58525,121.15004,1982,1,Masonry_URM,Commercial,230,EVT-005,7.9,19.59,4.915,589.8,4,Class 4: Collapse
ANT-04458,San Isidro,14.55397,121.20839,2021,1,Masonry_URM,Hospital,546,EVT-025,7.8,75.88,0.706,84.7,4,Class 4: Collapse
ANT-03784,San Juan,14.64345,121.16701,2004,8,Concrete,School,539,EVT-040,8.1,81.56,0.799,95.9,3,Class 3: Severe Damage
ANT-04190,Muntindilaw,14.61817,121.24117,1998,9,Wood,Industrial,534,EVT-035,6.1,66.49,0.226,27.1,2,Class 2: Moderate Damage
ANT-02958,San Isidro,14.58941,121.18261,1989,8,Steel,Industrial,260,EVT-071,7.4,70.11,0.73,87.6,3,Class 3: Severe Damage
ANT-02986,San Roque,14.64989,121.2462,1971,8,Concrete,Industrial,508,EVT-097,5.5,54.44,0.177,21.3,1,Class 1: Light Damage
ANT-01414,San Roque,14.56247,121.17623,2000,5,Steel,Hospital,657,EVT-099,6.8,39.7,0.666,79.9,2,Class 2: Moderate Damage
ANT-02325,Muntindilaw,14.57749,121.14793,2009,3,Steel,Hospital,509,EVT-078,6.6,44.93,0.538,64.6,2,Class 2: Moderate Damage
ANT-04901,San Luis,14.63175,121.22312,1955,2,Masonry_URM,Industrial,486,EVT-001,6.8,63.49,0.407,48.9,3,Class 3: Severe Damage
ANT-02654,Muntindilaw,14.6253,121.1831,1992,5,Concrete,School,525,EVT-089,8.1,89.14,0.734,88.1,3,Class 3: Severe Damage
ANT-02930,Dela Paz,14.59108,121.20317,1986,9,Concrete,Commercial,358,EVT-024,5.6,76.68,0.137,16.4,1,Class 1: Light Damage
ANT-01750,Muntindilaw,14.64618,121.15022,1957,9,Steel,Residential,478,EVT-067,5.1,37.44,0.204,24.5,1,Class 1: Light Damage
ANT-00874,San Roque,14.6173,121.14639,1992,1,Concrete,Industrial,585,EVT-085,7.8,44.0,1.392,167.0,4,Class 4: Collapse
ANT-04742,Dalig,14.56818,121.15774,1971,7,Masonry_URM,School,175,EVT-067,5.1,30.16,0.355,42.6,3,Class 3: Severe Damage
ANT-00728,San Juan,14.61615,121.15015,1998,5,Masonry_URM,Hospital,292,EVT-024,5.6,82.73,0.131,15.7,1,Class 1: Light Damage
ANT-04274,Dela Paz,14.64932,121.19483,1967,6,Steel,Industrial,642,EVT-069,5.1,55.27,0.121,14.5,1,Class 1: Light Damage
ANT-03267,Inarawan,14.56289,121.23605,1982,7,Wood,Commercial,345,EVT-080,7.4,79.01,0.573,68.8,4,Class 4: Collapse
ANT-01067,Bagong Nayon,14.5548,121.12141,1967,6,Steel,School,514,EVT-100,5.4,74.84,0.106,12.7,0,Class 0: No Damage
ANT-04737,Dela Paz,14.63432,121.24799,2018,3,Steel,Commercial,651,EVT-015,6.9,50.26,0.537,64.5,2,Class 2: Moderate Damage
ANT-02696,San Isidro,14.62084,121.16108,1961,6,Steel,Hospital,243,EVT-087,5.0,74.49,0.102,12.3,0,Class 0: No Damage
ANT-01770,San Roque,14.57241,121.21997,1951,7,Steel,Residential,634,EVT-045,5.4,46.76,0.185,22.2,1,Class 1: Light Damage
ANT-00402,Dela Paz,14.63251,121.203,1987,9,Steel,Commercial,561,EVT-092,5.7,78.62,0.123,14.7,1,Class 1: Light Damage
ANT-00526,San Luis,14.56914,121.2352,1963,7,Masonry_URM,Residential,460,EVT-007,8.3,42.0,2.324,278.9,4,Class 4: Collapse
ANT-00157,Mayamot,14.63339,121.13299,1989,2,Concrete,School,713,EVT-013,5.1,65.68,0.089,10.7,0,Class 0: No Damage
ANT-01454,San Roque,14.6123,121.1525,1977,4,Concrete,Residential,265,EVT-044,8.0,53.24,1.673,200.7,4,Class 4: Collapse
ANT-01369,Bagong Nayon,14.6195,121.18032,2012,7,Steel,Commercial,575,EVT-037,5.6,88.39,0.099,11.9,0,Class 0: No Damage
ANT-04737,Dela Paz,14.63432,121.24799,2018,3,Steel,Commercial,651,EVT-018,6.4,47.18,0.393,47.1,1,Class 1: Light Damage
ANT-00938,Bagong Nayon,14.62338,121.20311,1961,6,Masonry_URM,Residential,689,EVT-075,5.7,31.17,0.381,45.7,3,Class 3: Severe Damage
ANT-03896,San Luis,14.59287,121.20358,1955,1,Wood,Commercial,555,EVT-006,7.2,95.85,0.308,37.0,3,Class 3: Severe Damage
ANT-01338,Bagong Nayon,14.55907,121.1654,2003,6,Concrete,Residential,478,EVT-012,5.2,61.08,0.126,15.2,1,Class 1: Light Damage
ANT-03854,San Roque,14.57467,121.24928,2005,4,Steel,Residential,171,EVT-079,6.1,38.7,0.608,73.0,2,Class 2: Moderate Damage
ANT-00147,San Jose,14.59019,121.24101,2012,5,Masonry_URM,Hospital,210,EVT-069,5.1,50.87,0.187,22.5,2,Class 2: Moderate Damage
ANT-04795,Mayamot,14.60275,121.2289,1983,1,Concrete,Hospital,710,EVT-002,5.2,88.17,0.069,8.3,0,Class 0: No Damage
ANT-02864,Mayamot,14.61722,121.20478,2012,2,Masonry_URM,Industrial,152,EVT-052,5.3,25.99,0.506,60.7,3,Class 3: Severe Damage
ANT-01407,San Jose,14.5534,121.15224,1982,1,Steel,Residential,270,EVT-096,6.3,43.94,0.512,61.4,2,Class 2: Moderate Damage
ANT-01042,Bagong Nayon,14.63473,121.20627,2014,9,Wood,Residential,665,EVT-074,7.4,60.35,0.668,80.2,4,Class 4: Collapse
ANT-04761,San Juan,14.58352,121.12485,1978,1,Concrete,Residential,357,EVT-075,5.7,27.62,0.531,63.7,3,Class 3: Severe Damage
ANT-03581,San Juan,14.56791,121.16907,1957,8,Masonry_URM,School,369,EVT-044,8.0,55.54,1.435,172.3,4,Class 4: Collapse
ANT-04331,San Luis,14.56441,121.13325,2020,6,Steel,School,388,EVT-100,5.4,75.24,0.114,13.7,0,Class 0: No Damage
ANT-00535,Bagong Nayon,14.57679,121.12195,1990,1,Wood,School,224,EVT-015,6.9,64.16,0.542,65.0,3,Class 3: Severe Damage
ANT-01751,Mayamot,14.63611,121.24339,1976,8,Concrete,Hospital,304,EVT-030,6.2,54.88,0.355,42.7,2,Class 2: Moderate Damage
ANT-04610,San Juan,14.57625,121.17904,2023,8,Concrete,Industrial,196,EVT-059,7.5,70.68,0.864,103.7,3,Class 3: Severe Damage
ANT-00574,San Isidro,14.55445,121.20256,1985,4,Concrete,Commercial,706,EVT-049,8.0,67.72,0.876,105.1,3,Class 3: Severe Damage
ANT-04046,Muntindilaw,14.62202,121.18283,2020,2,Wood,Industrial,207,EVT-047,6.7,32.34,1.105,132.6,4,Class 4: Collapse
ANT-02327,San Isidro,14.56523,121.23506,1956,4,Steel,Industrial,617,EVT-019,5.0,61.6,0.098,11.8,0,Class 0: No Damage
ANT-02753,Mayamot,14.59085,121.16786,1970,3,Steel,Commercial,313,EVT-097,5.5,47.26,0.245,29.4,1,Class 1: Light Damage
ANT-02988,San Jose,14.59372,121.12452,2016,4,Steel,Commercial,332,EVT-089,8.1,91.85,0.809,97.1,2,Class 2: Moderate Damage
